ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue
6721,1951,Graduation,Married,71965,0,1,29-07-2013,21,572,19,286,50,38,248,3,6,3,5,3,0,0,0,0,0,0,3,11
2829,1955,Graduation,Married,65210,0,1,10/3/2014,25,626,0,70,0,7,28,2,9,3,8,6,0,1,0,1,0,0,3,11
1772,1975,PhD,Married,79174,0,0,11/1/2013,2,1074,37,518,193,92,129,1,5,6,7,2,0,0,1,1,0,0,3,11
1544,1967,Master,Divorced,81380,0,0,22-12-2012,51,741,68,689,224,68,103,1,4,2,10,2,0,0,0,0,0,0,3,11
492,1973,PhD,YOLO,48432,0,1,18-10-2012,3,322,3,50,4,3,42,5,7,1,6,8,0,0,0,0,0,0,3,11
4377,1971,Graduation,Married,52914,0,1,7/1/2013,32,254,10,44,30,10,227,2,7,3,3,7,1,0,0,0,0,0,3,11
4541,1955,Graduation,Together,38946,0,1,24-10-2013,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,3,11
1321,1974,Graduation,Married,26067,1,0,4/11/2013,49,22,2,,0,2,12,3,3,0,3,8,0,0,0,0,0,0,3,11
8858,1972,PhD,Married,44325,0,1,7/3/2013,69,516,0,21,0,0,5,4,8,2,7,8,0,1,0,0,0,0,3,11
3266,1964,Graduation,Married,42523,0,0,23-04-2014,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,3,11
11187,1978,Basic,Single,26487,1,0,20-05-2013,23,2,8,10,12,14,23,3,2,1,3,5,0,0,0,0,0,0,3,11
8207,1957,2n Cycle,Married,53233,0,1,18-03-2014,18,28,0,9,3,0,0,1,1,0,3,4,0,0,0,0,0,0,3,11
9723,1960,Graduation,Married,67716,0,1,10/1/2013,8,530,142,217,62,9,56,4,7,4,13,5,0,1,0,0,0,0,3,11
2666,1972,Master,Married,76234,0,1,6/2/2014,21,519,50,167,130,0,41,1,8,3,11,3,0,1,0,0,0,0,3,11
5721,1956,PhD,Married,84117,0,0,11/5/2014,60,3,76,749,59,45,26,1,7,10,6,2,0,0,1,0,0,0,3,11
10652,1957,Master,Together,65487,0,0,10/1/2014,48,240,67,500,199,0,163,3,3,5,6,2,0,0,0,0,0,0,3,11
1646,1972,Basic,Married,25224,1,0,16-03-2014,36,4,9,12,11,2,8,2,1,1,3,3,0,0,0,0,0,0,3,11
4418,1983,Master,Single,89616,0,0,25-02-2013,36,671,47,655,145,111,15,1,7,5,12,2,0,0,0,0,0,0,3,11
2656,1971,Graduation,Divorced,40851,1,1,21-02-2013,63,23,1,7,0,4,24,1,1,1,2,7,0,0,0,0,0,0,3,11
7990,1947,Graduation,Married,27469,0,0,2/8/2012,2,9,1,2,3,2,0,1,0,0,3,6,0,0,0,0,0,0,3,11
8722,1957,2n Cycle,Married,82347,0,0,6/11/2012,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,3,11
7118,1957,Graduation,Married,73803,0,1,1/8/2012,61,833,80,363,52,26,174,2,9,5,6,6,1,0,0,0,0,0,3,11
2980,1952,Master,Single,8820,1,1,22-03-2013,52,12,0,13,4,2,4,4,3,0,3,8,0,0,0,0,0,0,3,11
1839,1974,Graduation,Single,43322,0,0,21-04-2014,25,56,7,48,10,2,18,1,3,0,4,7,0,0,0,0,0,0,3,11
10722,1973,Graduation,Together,55593,0,1,21-08-2013,63,293,8,124,11,4,106,2,6,6,3,6,1,0,0,0,0,0,3,11
2632,1954,Graduation,Married,50501,1,1,18-06-2013,10,297,0,38,13,0,152,7,5,4,4,6,1,0,0,0,0,0,3,11
9014,1975,Graduation,Married,37085,1,1,26-06-2014,65,39,1,16,2,0,3,4,3,0,3,8,0,0,0,0,0,0,3,11
7620,1990,Basic,Single,16185,1,0,5/8/2013,71,5,11,16,21,8,45,2,2,2,2,8,0,0,0,0,0,0,3,11
10968,1969,Graduation,Single,57731,0,1,23-11-2012,0,266,21,300,65,8,44,4,8,8,6,6,0,0,0,0,0,0,3,11
11133,1973,PhD,YOLO,48432,0,1,18-10-2012,3,322,3,50,4,3,42,5,7,1,6,8,0,0,0,0,0,0,3,11
2736,1978,Graduation,Married,73807,0,1,2/1/2013,88,366,124,156,71,78,54,2,5,5,11,2,0,0,0,0,0,0,3,11
1876,1990,Graduation,Married,18929,0,0,16-02-2013,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,3,11
5959,1968,Graduation,Single,35893,1,1,15-10-2012,80,158,0,23,0,0,18,6,3,1,5,8,0,0,0,0,0,0,3,11
1092,1980,Graduation,Married,61014,0,1,11/8/2012,17,269,129,495,182,43,29,4,9,3,4,7,0,0,0,0,0,0,3,11
4333,1954,Graduation,Together,32144,1,1,23-03-2014,76,41,0,10,0,0,3,4,2,1,3,7,0,1,0,0,0,0,3,11
3850,1963,Basic,Together,14918,0,1,7/12/2012,52,3,3,3,15,4,15,1,1,0,3,6,0,0,0,0,0,0,3,11
6168,1963,Graduation,Divorced,45146,1,1,15-07-2013,28,,0,5,0,0,15,2,1,1,2,4,0,0,0,0,0,0,3,11
607,1955,2n Cycle,Divorced,41769,0,1,13-02-2013,31,302,29,131,32,0,27,6,8,1,7,8,0,0,0,0,0,0,3,11
10469,1981,Graduation,Together,88325,0,0,5/2/2014,42,519,71,860,93,27,53,1,6,2,9,2,0,0,0,0,0,0,3,11
6983,1950,Master,Divorced,38054,1,1,1/5/2014,24,23,2,17,2,1,0,2,2,0,3,7,0,0,0,0,0,0,3,11
3661,1995,2n Cycle,Single,80617,0,0,12/10/2012,42,594,51,631,72,55,32,1,4,6,8,2,0,0,0,0,0,0,3,11
9303,1976,Graduation,Married,5305,0,1,30-07-2013,12,12,4,7,1,3,5,0,1,0,0,13,0,0,0,0,0,0,3,11
692,1954,Graduation,Together,36807,1,1,20-12-2012,88,4,2,5,0,0,5,1,1,0,2,6,0,0,0,0,0,0,3,11
736,1983,Graduation,Together,28427,1,0,21-03-2013,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,3,11
9589,1948,PhD,Widow,82032,0,0,5/4/2014,54,332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,3,11
4838,1978,Graduation,Together,22775,1,0,19-06-2013,40,5,1,8,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11
9246,1985,Master,Together,40101,1,0,14-10-2012,73,171,3,129,26,24,62,4,6,1,6,7,0,0,0,0,0,0,3,11
6261,1979,Graduation,Married,58025,0,1,26-11-2013,81,270,31,88,11,48,22,3,3,2,10,4,0,0,0,0,0,0,3,11
7366,1982,Master,Single,75777,0,0,4/7/2013,12,712,26,538,69,13,80,1,3,6,11,1,0,1,1,0,0,0,3,11
10659,1979,2n Cycle,Together,7500,1,0,7/5/2013,7,2,8,11,3,8,21,4,3,2,2,7,0,0,0,0,0,0,3,11
1448,1963,Master,Married,33562,1,2,25-06-2014,33,21,12,12,0,3,3,3,2,0,4,4,0,0,0,0,0,0,3,11
4286,1970,PhD,Single,57642,0,1,9/1/2014,24,580,6,58,8,0,27,3,7,6,6,4,1,0,0,0,0,0,3,11
4749,1968,Graduation,Together,58554,1,1,26-09-2012,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,3,11
4478,1979,Graduation,Married,63777,1,1,24-03-2013,87,457,5,106,15,17,53,8,11,1,6,8,0,0,0,0,0,0,3,11
4201,1962,Graduation,Single,57967,0,1,3/3/2013,39,229,7,137,4,0,91,5,4,2,8,5,0,0,0,0,0,0,3,11
8720,1978,2n Cycle,Together,,0,0,12/8/2012,53,32,2,1607,12,4,22,0,0,0,1,0,0,1,0,0,0,0,3,11
10084,1972,Graduation,Married,24434,2,0,18-05-2014,9,3,2,8,20,0,17,2,2,1,2,7,0,0,0,0,0,0,3,11
7004,1984,Graduation,Single,11012,1,0,16-03-2013,82,24,3,26,7,1,23,3,3,1,2,9,1,0,0,0,0,0,3,11
9817,1970,Master,Single,44802,0,0,21-08-2012,71,,10,143,13,10,20,2,9,4,12,8,0,0,0,0,0,0,3,11
8080,1986,Graduation,Single,26816,0,0,17-08-2012,50,5,1,567,3,4,3,1,0,0,3,4,0,0,0,0,0,0,3,11
9432,1977,Graduation,Together,666666,1,0,2/6/2013,23,9,14,18,8,1,12,4,3,1,3,6,0,0,0,0,0,0,3,11
8372,1974,Graduation,Married,34421,1,0,1/7/2013,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,3,11
10870,1967,Graduation,Married,61223,0,1,13-06-2013,46,709,43,182,42,118,8,2,9,3,4,5,0,0,0,0,0,0,3,11
4001,1946,PhD,Together,64014,2,1,10/6/2014,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,3,11
7270,1981,Graduation,Divorced,56981,0,0,25-01-2014,91,908,48,217,32,12,24,1,2,3,13,6,0,1,0,0,0,0,3,11
8235,1956,Master,Together,69245,0,1,24-01-2014,8,428,30,214,80,30,61,2,6,5,10,3,0,0,0,0,0,0,3,11
9405,1954,PhD,Married,52869,1,1,15-10-2012,40,84,3,61,2,1,21,3,3,1,4,7,0,0,0,0,0,0,3,11
